Wall time,Step,Value
1632295557.7847195,221,-32.007328033447266
1632295559.1236014,222,242.36842346191406
1632295560.6919115,223,229.39955139160156
1632295561.120008,224,-65.3260498046875
1632295566.122999,225,87.25849151611328
1632295567.9798675,226,199.48806762695312
1632295570.3520534,227,196.33187866210938
1632295576.3990662,228,-18.992473602294922
1632295579.7618964,229,215.4940643310547
1632295582.772849,230,154.2652130126953
1632295584.3359969,231,245.59420776367188
1632295585.4749599,232,262.9209289550781
1632295586.9997463,233,241.60130310058594
1632295588.5445359,234,288.3370056152344
1632295589.9508343,235,285.30413818359375
1632295591.3810503,236,240.3399658203125
1632295592.5322602,237,297.901123046875
1632295594.4619105,238,256.7265625
1632295595.7600565,239,242.57278442382812
1632295597.995269,240,220.521240234375
1632295599.2680054,241,268.94366455078125
1632295604.2550318,242,120.41606140136719
1632295605.9791124,243,243.11184692382812
1632295607.7576544,244,223.97161865234375
1632295608.9062607,245,-159.3325958251953
1632295610.062164,246,281.3360900878906
1632295612.7090476,247,236.60963439941406
1632295614.1049554,248,282.0848388671875
1632295615.313491,249,255.904296875
1632295616.151492,250,-23.848291397094727
1632295618.513926,251,123.40238952636719
1632295619.623339,252,254.85781860351562
1632295621.685449,253,270.6216735839844
1632295622.5768871,254,0.7468113303184509
1632295624.0196111,255,266.528076171875
1632295625.9040236,256,248.76475524902344
1632295627.2772872,257,259.7009582519531
1632295629.1137683,258,217.29286193847656
1632295630.3779464,259,305.1027526855469
1632295631.5685248,260,279.5381774902344
1632295632.5784094,261,257.1919250488281
1632295633.776485,262,257.1286926269531
1632295635.5545294,263,239.26942443847656
1632295637.1606636,264,274.5814208984375
1632295638.4115353,265,258.2020263671875
1632295640.4965217,266,212.1945037841797
1632295641.596183,267,259.0571594238281
1632295644.7067013,268,185.09454345703125
1632295646.202104,269,265.5504455566406
1632295648.331223,270,257.37158203125
1632295649.9728405,271,-367.620849609375
1632295651.450166,272,-86.47651672363281
1632295652.5449119,273,275.314697265625
1632295653.6818943,274,275.1677551269531
1632295655.0661879,275,273.2308654785156
1632295655.9362564,276,-3.9914233684539795
1632295657.4623134,277,244.43824768066406
1632295658.7996159,278,225.51858520507812
1632295660.735608,279,214.3772430419922
1632295662.965051,280,279.1581726074219
1632295665.4020529,281,217.17178344726562
1632295667.401886,282,162.4287567138672
1632295668.7062814,283,226.73773193359375
1632295669.2611816,284,-646.7556762695312
1632295670.8823802,285,219.97618103027344
1632295672.2265575,286,243.61912536621094
1632295673.9354517,287,262.5170593261719
1632295676.0259652,288,-107.03099060058594
1632295678.7075887,289,255.0107879638672
1632295680.255112,290,235.65618896484375
1632295681.2563837,291,280.1113586425781
1632295682.5434306,292,292.46722412109375
1632295683.942713,293,205.1214141845703
1632295685.3301787,294,286.0904541015625
1632295686.3236094,295,240.70928955078125
1632295688.4936967,296,-68.88204193115234
1632295689.7222536,297,230.07748413085938
1632295692.5412111,298,169.8196563720703
1632295695.8344097,299,199.755615234375
1632295697.4914072,300,262.9878234863281
1632295700.1712885,301,207.56619262695312
1632295701.5530663,302,275.47918701171875
1632295702.5465806,303,220.89974975585938
1632295704.0289524,304,286.5815124511719
1632295705.044891,305,-152.435791015625
1632295707.1568053,306,294.03515625
1632295708.1000352,307,23.012630462646484
1632295709.641145,308,248.10975646972656
1632295710.8099728,309,301.48834228515625
1632295712.3224013,310,227.03955078125
1632295713.417935,311,282.0130920410156
1632295714.4238744,312,236.74295043945312
1632295715.6865792,313,230.79454040527344
1632295717.220599,314,241.21389770507812
1632295718.1113691,315,225.80975341796875
1632295719.9543386,316,274.5330810546875
1632295720.8020802,317,245.73751831054688
1632295721.908791,318,263.4556579589844
1632295723.3796542,319,281.703369140625
