Wall time,Step,Value
1632295997.444236,0,-137.72637939453125
1632295997.7045689,1,-128.88108825683594
1632295998.0010602,2,8.518509864807129
1632295998.3291752,3,-90.91593933105469
1632295998.6802444,4,-391.978759765625
1632295998.9353182,5,-153.97109985351562
1632295999.1492684,6,-120.95977020263672
1632295999.3537822,7,-73.78009796142578
1632295999.631583,8,-126.11262512207031
1632295999.8985426,9,-102.78608703613281
1632296000.0666797,10,-117.87055206298828
1632296000.230528,11,-90.37457275390625
1632296000.4195292,12,-98.68923950195312
1632296000.742639,13,-123.43758392333984
1632296001.0319064,14,-232.33160400390625
1632296001.2696161,15,-196.2436981201172
1632296001.4865503,16,-119.67808532714844
1632296001.7549014,17,-94.41641998291016
1632296002.015408,18,-373.31683349609375
1632296002.2305796,19,-174.27635192871094
1632296002.5805087,20,-313.1157531738281
1632296002.859234,21,-267.09466552734375
1632296003.056666,22,-155.7664031982422
1632296003.266261,23,-252.9158935546875
1632296003.426481,24,-155.5948028564453
1632296003.5986943,25,-109.15442657470703
1632296003.8199272,26,-199.09634399414062
1632296004.0551414,27,-101.9465103149414
1632296004.3676646,28,-346.68255615234375
1632296004.50361,29,-150.99496459960938
1632296004.672704,30,-95.9600830078125
1632296004.9692073,31,-125.2459716796875
1632296005.2657404,32,-316.16729736328125
1632296005.527174,33,-213.7149658203125
1632296005.6608367,34,-107.07206726074219
1632296005.9113784,35,-178.90245056152344
1632296006.2206686,36,-181.453369140625
1632296006.3965654,37,-102.67615509033203
1632296006.74561,38,-158.7982635498047
1632296006.9395177,39,-89.81108856201172
1632296007.1870687,40,-110.726318359375
1632296007.4233577,41,-152.8845672607422
1632296007.6853938,42,-162.74501037597656
1632296007.9291914,43,-190.297119140625
1632296008.1339443,44,-407.826416015625
1632296008.3903706,45,-249.297119140625
1632296008.5352635,46,-146.11094665527344
1632296008.7407644,47,-419.4205322265625
1632296008.94957,48,-396.82696533203125
1632296009.2012775,49,-302.3774108886719
1632296009.4149942,50,-138.3783416748047
1632296009.6113288,51,-247.81675720214844
1632296009.8323958,52,-67.6718521118164
1632296010.0142746,53,-316.7135925292969
1632296010.1620586,54,-91.43905639648438
1632296010.3856,55,-93.2952651977539
1632296010.6297,56,-312.62255859375
1632296010.8904176,57,-108.86396026611328
1632296011.038809,58,-72.34671783447266
1632296011.201905,59,-96.99790954589844
1632296011.3619595,60,-225.0271453857422
1632296011.6676939,61,-109.98046112060547
1632296011.8701968,62,-159.66908264160156
1632296012.0559292,63,-154.76315307617188
