Wall time,Step,Value
1632353051.2419035,0,-274.6112060546875
1632353051.7647843,1,-316.3262023925781
1632353051.9882236,2,-257.051513671875
1632353053.2358508,3,-399.3932189941406
1632353053.55583,4,-313.69769287109375
1632353054.0076516,5,-711.6113891601562
1632353054.3355358,6,-336.1682434082031
1632353054.9484222,7,-68.39264678955078
1632353055.758075,8,-449.31170654296875
1632353056.23676,9,-303.90716552734375
1632353057.6286435,10,-490.92230224609375
1632353057.9755824,11,-623.6365356445312
1632353058.4014907,12,-163.99325561523438
1632353059.1467497,13,-374.0126037597656
1632353059.894187,14,-259.5631103515625
1632353060.4242256,15,-396.7353515625
1632353060.941354,16,-212.21426391601562
1632353061.275079,17,-260.5611267089844
1632353061.6461627,18,-306.7117919921875
1632353062.1013474,19,-327.1280822753906
1632353062.8934484,20,-235.35340881347656
1632353063.227015,21,-315.8166198730469
1632353063.6068177,22,-350.0980529785156
1632353064.4003012,23,-161.38714599609375
1632353064.7839696,24,-193.1055450439453
1632353065.1288896,25,-260.1083068847656
1632353065.6809685,26,-231.68104553222656
1632353066.1486676,27,-173.78469848632812
1632353066.6570654,28,-388.1485290527344
1632353066.8846524,29,-300.6162109375
1632353067.1620378,30,-331.53387451171875
1632353067.5541084,31,-319.2081604003906
1632353067.8417585,32,-353.70086669921875
1632353068.4272153,33,-348.197998046875
1632353068.7402925,34,-300.8951110839844
1632353069.0366378,35,-273.8833923339844
1632353069.2929,36,-135.1517791748047
1632353069.586948,37,-404.84014892578125
1632353070.0050154,38,-309.90826416015625
1632353070.2985084,39,-41.136634826660156
1632353070.5973525,40,-379.8558654785156
1632353070.8449807,41,-79.73222351074219
1632353071.082113,42,-123.57305908203125
1632353071.4289286,43,-196.66366577148438
1632353071.9103065,44,-523.7675170898438
1632353072.2394824,45,-292.982177734375
1632353072.631017,46,-50.13523864746094
1632353072.8937068,47,-428.8424377441406
1632353073.3734112,48,-297.6230163574219
1632353075.043231,49,-461.7648010253906
1632353075.4614637,50,-226.22885131835938
1632353075.7489078,51,-405.224365234375
1632353076.0883474,52,-291.9045715332031
1632353076.4624884,53,-206.47630310058594
1632353076.740792,54,-324.7197570800781
1632353077.0017188,55,-231.42074584960938
1632353077.2750034,56,-145.02647399902344
1632353077.5855467,57,-285.102783203125
1632353077.930284,58,-133.4124755859375
1632353078.3455923,59,-295.3812255859375
1632353078.6532285,60,-316.7276611328125
1632353079.0363832,61,-330.9462890625
1632353079.2884684,62,-134.09889221191406
1632353079.8116539,63,-12.314513206481934
1632353080.2002847,64,11.92516040802002
1632353080.6024127,65,-313.7481689453125
1632353080.9746604,66,-456.4374694824219
1632353081.3828866,67,-394.49072265625
1632353081.8107839,68,-252.73219299316406
1632353082.379978,69,-236.29458618164062
1632353082.7424347,70,-590.4923706054688
