Wall time,Step,Value
1632348104.621995,0,-290.388427734375
1632348104.9421208,1,-223.49356079101562
1632348105.2464917,2,-276.47784423828125
1632348105.5924187,3,-355.0674133300781
1632348105.8259654,4,-45.75869369506836
1632348106.6874316,5,-143.0712890625
1632348107.625189,6,-162.171875
1632348108.4300337,7,-205.635986328125
1632348109.3372831,8,-90.3983154296875
1632348109.7712085,9,-75.94178009033203
1632348110.3173246,10,-286.7193298339844
1632348110.66996,11,-227.8700714111328
1632348111.4834266,12,-108.46994018554688
1632348111.7243853,13,-342.4906921386719
1632348112.1110694,14,-295.9578857421875
1632348112.37857,15,-207.91555786132812
1632348112.7407787,16,-292.4690856933594
1632348113.0027933,17,-121.96575164794922
1632348113.333704,18,-175.85630798339844
1632348113.6089373,19,-437.0221862792969
1632348114.0806997,20,-167.64666748046875
1632348114.5547178,21,-100.62560272216797
1632348115.433953,22,-548.4732055664062
1632348115.9316452,23,-421.0537414550781
1632348116.2331126,24,-271.3175354003906
1632348116.5460758,25,-107.68690490722656
1632348116.7962859,26,-97.5836181640625
1632348117.2633016,27,-106.27037048339844
1632348117.607966,28,-110.37886047363281
1632348117.9227006,29,-230.0312042236328
1632348118.2090638,30,-105.57209014892578
1632348118.4393022,31,-188.5653533935547
1632348118.8445415,32,-142.44309997558594
1632348119.2964225,33,-436.0769348144531
1632348119.7398808,34,-191.07028198242188
1632348120.0403006,35,-234.40512084960938
1632348120.3941784,36,-389.03253173828125
1632348120.9834392,37,-118.52828979492188
1632348121.50372,38,-284.5622863769531
1632348122.0411425,39,-162.41204833984375
1632348122.5996482,40,-75.90120697021484
1632348123.0029094,41,-277.1517333984375
1632348123.3549378,42,-55.33261489868164
1632348123.6421857,43,-269.78778076171875
1632348124.1607645,44,-134.29847717285156
1632348124.6524217,45,-114.7730941772461
1632348125.1794336,46,-481.87567138671875
1632348125.6071498,47,-361.29791259765625
1632348126.0564475,48,-240.15985107421875
1632348127.5325048,49,-100.66960906982422
1632348128.1339605,50,-392.40924072265625
1632348128.506737,51,-6.329805374145508
1632348128.924498,52,-260.115234375
1632348129.3126335,53,-80.62538146972656
1632348130.0473235,54,-66.14649963378906
1632348130.4410226,55,-222.56336975097656
1632348131.2251005,56,-299.4374084472656
1632348131.5327644,57,-91.18636322021484
1632348131.922707,58,-34.80751037597656
1632348132.4369144,59,-140.48464965820312
1632348133.34012,60,-502.957275390625
1632348133.7863944,61,-244.8244171142578
1632348134.2466128,62,-131.11351013183594
1632348135.119785,63,-747.704833984375
1632348135.890879,64,-721.4066162109375
1632348136.2430148,65,-66.36531829833984
1632348136.788855,66,-587.6520385742188
1632348137.1097672,67,-519.1094970703125
1632348138.0587068,68,-993.3738403320312
1632348138.4171958,69,-602.8328247070312
1632348139.0527368,70,-303.26519775390625
1632348139.7918189,71,-692.8956909179688
1632348140.0797186,72,-666.5153198242188
1632348140.7070928,73,-580.1076049804688
1632348141.3576868,74,-362.30096435546875
1632348142.0459785,75,-595.9835815429688
1632348143.0450227,76,-933.6077270507812
1632348143.556858,77,-534.3133544921875
1632348144.3919096,78,-568.8115844726562
1632348145.302007,79,-561.224609375
1632348146.1514037,80,-609.7999267578125
1632348146.5011928,81,-695.728515625
1632348146.8566172,82,-562.6611938476562
1632348147.272074,83,-660.3652954101562
1632348147.7390845,84,-703.5824584960938
1632348148.3771472,85,-581.9261474609375
1632348149.0154724,86,-646.3568115234375
1632348149.3941865,87,-796.3301391601562
1632348149.8360722,88,-664.2623901367188
1632348150.249669,89,-587.2254638671875
1632348150.8895736,90,-1040.0804443359375
1632348151.3214307,91,-783.8901977539062
1632348151.7151284,92,-342.32574462890625
1632348152.8831189,93,-785.9033813476562
1632348153.670095,94,-574.3003540039062
1632348154.1616957,95,-752.469482421875
1632348154.584873,96,-639.2825927734375
1632348154.934437,97,-519.243896484375
1632348155.4807162,98,-698.9552612304688
1632348157.2584836,99,-489.0069274902344
1632348157.8314896,100,-288.0762023925781
1632348158.373464,101,-671.6343383789062
1632348158.8493364,102,-1180.710205078125
1632348159.1902058,103,-683.5558471679688
1632348159.4688566,104,-528.1853637695312
1632348160.40232,105,-900.0863647460938
1632348160.892439,106,-851.4641723632812
1632348161.238668,107,-547.02685546875
1632348161.5549588,108,-611.49462890625
1632348162.0263774,109,-306.99365234375
1632348162.3603008,110,-599.9718627929688
1632348162.9611099,111,-668.0267944335938
1632348163.382227,112,-497.6777038574219
1632348163.6763847,113,-658.4795532226562
1632348164.177866,114,-788.8343505859375
1632348165.0535133,115,-374.853515625
1632348165.5342555,116,-714.5325317382812
1632348165.9200737,117,-770.3649291992188
1632348166.788986,118,-1301.0146484375
1632348167.5586946,119,-801.2946166992188
1632348167.895521,120,-822.6558837890625
1632348168.1704621,121,-721.243408203125
1632348168.6170087,122,-938.2561645507812
1632348169.0241885,123,-756.3707275390625
1632348169.432907,124,-512.0044555664062
1632348169.8890855,125,-782.5592041015625
1632348170.3177621,126,-519.37353515625
1632348170.7088025,127,-930.1483154296875
1632348171.2087624,128,-401.47296142578125
1632348171.7567148,129,-756.7109375
1632348172.5300152,130,-645.4348754882812
