Wall time,Step,Value
1632347415.0292757,0,-282.0418395996094
1632347415.6934943,1,-285.11553955078125
1632347416.4488394,2,-245.19847106933594
1632347416.7813888,3,-277.8067321777344
1632347417.1499069,4,-450.05584716796875
1632347417.6442044,5,-318.05865478515625
1632347418.302338,6,-347.39349365234375
1632347418.6741676,7,-260.95037841796875
1632347419.126139,8,-107.58609008789062
1632347419.4970536,9,-479.8731689453125
1632347420.0787194,10,-350.0974426269531
1632347421.1681988,11,15.9923677444458
1632347422.700925,12,-167.8304901123047
1632347423.206358,13,-453.490966796875
1632347423.6752303,14,-216.02365112304688
1632347424.3516715,15,-104.29703521728516
1632347425.0265446,16,-210.9634552001953
1632347426.7406712,17,-612.5113525390625
1632347428.0927193,18,-203.7150115966797
1632347428.4229453,19,-613.0422973632812
1632347428.8334916,20,-318.46405029296875
1632347429.9586158,21,-147.58038330078125
1632347430.2926626,22,-185.72152709960938
1632347430.7521548,23,-394.2373962402344
1632347431.1860547,24,-78.658935546875
1632347431.6532147,25,-124.32292938232422
1632347432.0544763,26,-325.8893127441406
1632347432.4425008,27,-27.89956283569336
1632347433.057145,28,-310.4479675292969
1632347433.4266527,29,-108.36529541015625
1632347433.8495426,30,-274.9950866699219
1632347434.2273188,31,-102.69493865966797
1632347434.5360878,32,-128.33349609375
1632347434.965207,33,-352.7738037109375
1632347435.4891043,34,-310.2491149902344
1632347435.8950605,35,-155.1470947265625
1632347436.2036848,36,-47.53429412841797
1632347436.5565453,37,-246.5391387939453
1632347436.8586366,38,-148.94215393066406
1632347437.2756565,39,-403.7454528808594
1632347437.5905106,40,-160.82516479492188
1632347437.8612733,41,-202.85389709472656
1632347438.0837793,42,-109.55116271972656
1632347438.6988163,43,-221.917724609375
1632347439.0799742,44,-78.3506088256836
1632347439.416786,45,-136.75633239746094
1632347439.6425095,46,-234.44827270507812
1632347439.9923036,47,-61.087650299072266
1632347440.3384023,48,-71.41031646728516
1632347441.8240674,49,-71.62015533447266
1632347442.407922,50,-257.1448059082031
1632347443.02741,51,-223.2008056640625
1632347443.4266832,52,-3.8277933597564697
1632347443.9496686,53,-425.80670166015625
1632347444.8120918,54,-384.0445251464844
1632347445.622663,55,-592.3751831054688
1632347446.2453206,56,-158.61741638183594
1632347446.6816754,57,-241.45999145507812
1632347447.1031222,58,-307.1296081542969
