Wall time,Step,Value
1632326623.6681921,0,-317.901611328125
1632326623.9771998,1,-534.9193725585938
1632326624.5374434,2,-548.4765014648438
1632326624.862812,3,-296.7926940917969
1632326625.0876305,4,-144.5649871826172
1632326625.420649,5,-555.1493530273438
1632326625.6786597,6,-523.522705078125
1632326625.9862912,7,-626.8284301757812
1632326626.4801261,8,-371.178955078125
1632326626.7159374,9,-218.9380340576172
1632326626.9385808,10,-257.6173095703125
1632326627.1660137,11,-93.36802673339844
1632326627.5317743,12,-758.2969360351562
1632326627.8195007,13,-594.3671875
1632326628.1833043,14,-599.87646484375
1632326628.6273124,15,-208.80780029296875
1632326629.859039,16,-2312.869873046875
1632326630.3504586,17,-266.9705505371094
1632326630.8376384,18,-307.46771240234375
1632326631.2204504,19,-667.3198852539062
1632326631.6489792,20,-502.51055908203125
1632326632.1425273,21,-342.4734191894531
1632326632.5212648,22,-232.51947021484375
1632326633.374668,23,-603.9808959960938
1632326633.6213136,24,-412.7799377441406
1632326633.9194834,25,-562.4269409179688
1632326634.1999714,26,-45.42412185668945
1632326634.5128162,27,-51.946678161621094
1632326634.902762,28,-81.36555480957031
1632326635.2663074,29,-307.1865234375
1632326635.5637941,30,-72.23242950439453
1632326635.9241252,31,-66.33668518066406
1632326636.190336,32,-149.1272430419922
1632326636.5755334,33,-276.8423767089844
1632326636.8578358,34,-115.9764404296875
1632326637.2405646,35,-63.333526611328125
1632326637.4482813,36,-130.2049102783203
1632326637.7153518,37,-112.81615447998047
1632326637.9522688,38,-154.47073364257812
1632326638.209942,39,-624.3969116210938
1632326638.5505836,40,-454.07232666015625
1632326638.819167,41,48.078914642333984
1632326639.5829067,42,-190.262451171875
1632326640.0730453,43,-188.86688232421875
1632326640.2939115,44,-143.33209228515625
1632326640.6151483,45,-91.84603881835938
1632326640.8111255,46,-112.13276672363281
1632326641.0505266,47,-144.9806671142578
1632326641.2864847,48,-114.73406982421875
1632326642.2935429,49,-121.46176147460938
1632326642.5492487,50,-99.98303985595703
1632326642.8222508,51,-144.53005981445312
1632326643.1670408,52,-95.65748596191406
1632326643.8043468,53,-277.1413269042969
1632326644.190725,54,-167.17198181152344
1632326644.4899545,55,-215.32293701171875
1632326644.7637007,56,-385.3731994628906
1632326645.0237668,57,-401.62481689453125
1632326645.287456,58,-369.1249694824219
1632326645.6229632,59,-128.31442260742188
1632326645.9187608,60,-146.78761291503906
1632326646.261632,61,-177.6082305908203
1632326646.622978,62,-143.9013671875
1632326646.872788,63,-152.3157958984375
1632326647.1180882,64,-119.3683853149414
1632326647.325041,65,-103.81793212890625
1632326647.6630774,66,-149.67481994628906
1632326648.0124655,67,-119.99005889892578
1632326648.3120136,68,-127.39147186279297
1632326648.6487198,69,-219.84597778320312
1632326648.989185,70,-798.1382446289062
1632326650.372903,71,-814.3319091796875
1632326650.737763,72,-277.24774169921875
1632326651.0445855,73,-348.3216857910156
1632326651.3027494,74,-276.8132019042969
1632326651.6634672,75,-411.0492858886719
1632326651.8836865,76,-196.57763671875
1632326652.1832523,77,-321.8879699707031
1632326652.517035,78,-302.931396484375
1632326653.1948948,79,-211.97848510742188
1632326653.6421235,80,-293.13079833984375
1632326654.1069593,81,-318.78509521484375
1632326654.6702917,82,-276.71539306640625
1632326655.0357707,83,-246.56625366210938
1632326655.4321067,84,-146.4230499267578
1632326655.7287638,85,-181.92608642578125
1632326656.058164,86,-26.00346565246582
1632326656.4208472,87,-94.55760955810547
1632326656.892915,88,-190.8217315673828
1632326657.1321976,89,-103.5186767578125
1632326657.5286417,90,-196.81959533691406
1632326657.9166303,91,-97.54381561279297
1632326658.2195108,92,-70.6151351928711
1632326658.973697,93,-177.04835510253906
1632326659.5836573,94,-463.94415283203125
1632326660.15201,95,-79.12488555908203
1632326660.8870242,96,-320.6675720214844
1632326662.059507,97,-496.5550231933594
1632326662.7005043,98,-248.901123046875
1632326664.2115695,99,-135.2360382080078
1632326664.4792075,100,-127.31883239746094
1632326664.7732265,101,-76.5205078125
1632326665.0631995,102,-113.62191009521484
1632326665.285166,103,-94.61880493164062
1632326665.664834,104,-301.7546691894531
1632326665.9033668,105,-188.523193359375
1632326666.1478596,106,-142.0493927001953
1632326666.4317539,107,-239.89096069335938
1632326666.6725595,108,-216.34466552734375
1632326666.949299,109,-258.10760498046875
1632326667.206934,110,-225.66534423828125
1632326667.4749975,111,-84.8265151977539
1632326667.7609859,112,-248.86001586914062
1632326668.1379206,113,-119.02249145507812
1632326668.5841377,114,-0.28283318877220154
1632326668.848959,115,-107.5527572631836
1632326669.244213,116,-146.81283569335938
1632326669.4891367,117,-95.50489044189453
1632326669.804009,118,-146.39654541015625
1632326670.0586612,119,-163.90875244140625
1632326670.3830254,120,-147.44552612304688
1632326670.652142,121,-222.73736572265625
1632326670.9898407,122,-327.19403076171875
1632326671.318738,123,-61.07334518432617
1632326671.6795952,124,-64.80796813964844
1632326671.9237092,125,-151.88365173339844
1632326672.4840608,126,-10.980584144592285
1632326675.6594856,127,-757.2105102539062
1632326675.960807,128,-772.7189331054688
1632326676.2515771,129,-601.0991821289062
1632326676.7525327,130,-117.1850814819336
1632326677.014262,131,-210.46035766601562
1632326677.2383115,132,-236.88681030273438
1632326677.5554829,133,-356.4593200683594
1632326677.8780205,134,-306.1107482910156
1632326678.1939762,135,-382.9861755371094
1632326678.4147892,136,-270.87957763671875
1632326678.6708674,137,-368.4277038574219
1632326678.994325,138,-434.4647216796875
1632326679.2369652,139,-344.4498596191406
