Wall time,Step,Value
1632265706.6684847,0,-260.1260681152344
1632265706.858502,1,-81.76361083984375
1632265707.0766108,2,-89.17311096191406
1632265707.359701,3,-165.9673614501953
1632265707.7525027,4,-89.59935760498047
1632265707.9442432,5,-191.59457397460938
1632265708.284948,6,-79.917236328125
1632265708.5297267,7,-156.5167999267578
1632265708.7241015,8,-49.959293365478516
1632265709.0311651,9,-6.374758243560791
1632265709.4237604,10,-134.6704864501953
1632265709.5793996,11,-71.37107849121094
1632265710.3738315,12,-79.04216003417969
1632265711.1843767,13,-118.40926361083984
1632265711.5008564,14,-99.85258483886719
1632265711.860005,15,-63.83313751220703
1632265712.7523959,16,-21.309371948242188
1632265714.3498225,17,-61.26991271972656
1632265717.8343682,18,-134.04945373535156
1632265719.8422165,19,-121.34412384033203
1632265720.3716702,20,34.868507385253906
1632265720.7348752,21,-16.83048439025879
1632265721.9508176,22,-87.0118179321289
1632265723.0485742,23,-216.74729919433594
1632265723.9711232,24,-63.16700744628906
1632265724.4150472,25,-21.433025360107422
1632265724.9789758,26,-240.43490600585938
1632265725.5772774,27,-54.70404815673828
1632265727.2170954,28,-675.6942138671875
1632265728.41444,29,-131.1632080078125
1632265728.7479777,30,-32.12056350708008
1632265728.9874916,31,27.395545959472656
1632265729.2544444,32,-161.4315948486328
1632265729.4460468,33,-15.492623329162598
1632265730.0519748,34,-442.346923828125
1632265730.3979516,35,-43.6359977722168
1632265730.9546783,36,-437.03857421875
1632265731.2580688,37,-401.6764221191406
1632265731.8467295,38,-493.9999084472656
1632265732.0402148,39,-603.5238037109375
1632265732.7170024,40,-469.5751647949219
1632265733.1976092,41,-142.614013671875
1632265733.454153,42,-80.38436889648438
1632265733.769427,43,2.399350166320801
1632265734.0320606,44,-50.51008224487305
1632265734.3311727,45,-27.098331451416016
1632265734.7317727,46,-279.1131896972656
1632265735.0575576,47,-457.8583068847656
1632265735.42593,48,-460.3216247558594
1632265735.8198795,49,-531.8876953125
1632265736.2271554,50,-682.4176025390625
1632265736.53664,51,-303.2247009277344
1632265736.929016,52,-302.77301025390625
1632265737.2780504,53,2.167219638824463
1632265738.1360106,54,-226.0195770263672
1632265738.280755,55,-181.6073760986328
1632265738.987263,56,-154.69773864746094
1632265739.470287,57,-234.77955627441406
1632265739.9022772,58,-234.663818359375
1632265740.547835,59,-61.84186553955078
1632265741.1008723,60,-445.1513366699219
1632265741.553064,61,-232.82589721679688
1632265743.912927,62,-515.9921875
1632265744.2910037,63,2.586608409881592
1632265747.3401055,64,-503.3954162597656
1632265747.5698717,65,-171.6171112060547
1632265748.0296707,66,-309.4176330566406
1632265748.8300471,67,-295.14569091796875
1632265749.3598423,68,-229.71559143066406
1632265750.3875308,69,-263.58929443359375
1632265750.6695635,70,-19.230022430419922
1632265754.4434218,71,-24.523500442504883
1632265755.7394469,72,-270.23260498046875
1632265757.6409912,73,-307.85687255859375
1632265758.1029255,74,-188.32794189453125
1632265758.3998997,75,-64.8014907836914
1632265758.7417805,76,-87.83231353759766
1632265759.0354524,77,-29.715770721435547
1632265759.3429124,78,39.278533935546875
1632265759.8614736,79,47.271141052246094
1632265760.2472823,80,42.88053894042969
1632265760.5731378,81,-18.948978424072266
1632265762.6435232,82,-226.61163330078125
1632265762.9442163,83,-62.938968658447266
1632265763.472592,84,-180.86074829101562
1632265763.85909,85,-16.061748504638672
1632265768.1707559,86,-51.15199661254883
1632265771.922909,87,-26.826622009277344
1632265772.2512586,88,-46.769535064697266
1632265776.1286435,89,-12.022072792053223
1632265779.9184148,90,-44.86643600463867
1632265784.7987287,91,-16.622203826904297
1632265788.7230108,92,-7.503386497497559
1632265789.2748659,93,-239.9776611328125
1632265789.9458606,94,-119.44628143310547
1632265790.621078,95,-24.777009963989258
1632265791.2484915,96,-326.6220397949219
1632265795.0142572,97,-44.43545150756836
1632265795.622101,98,22.558032989501953
1632265796.179208,99,19.968347549438477
1632265796.7386868,100,-52.3394889831543
1632265797.9809878,101,-45.94365692138672
1632265801.870431,102,-471.2701416015625
1632265802.9288096,103,-148.5474395751953
1632265803.256384,104,-97.23829650878906
1632265804.5535302,105,-268.80499267578125
1632265806.5722997,106,-274.27899169921875
1632265810.9753122,107,-36.389793395996094
1632265814.9925716,108,-83.85321807861328
