Wall time,Step,Value
1632265269.8300643,0,-111.73434448242188
1632265270.001161,1,-121.99690246582031
1632265270.153703,2,-117.85983276367188
1632265270.3025835,3,-81.42864990234375
1632265270.4771376,4,-60.125
1632265270.7564414,5,-201.92547607421875
1632265270.9673965,6,-117.6643295288086
1632265271.1444602,7,-77.00700378417969
1632265271.372331,8,-568.6432495117188
1632265271.553252,9,-522.1507568359375
1632265271.751876,10,-305.1166687011719
1632265272.0049477,11,-361.5746765136719
1632265272.2654536,12,-271.84210205078125
1632265272.4048753,13,-91.2445297241211
1632265272.658449,14,-395.4185791015625
1632265272.9221506,15,-310.2295837402344
1632265273.124615,16,-55.06336975097656
1632265273.297308,17,-109.98473358154297
1632265273.671589,18,-369.605712890625
1632265273.9516647,19,-379.6382751464844
1632265274.124341,20,-305.1346435546875
1632265274.4290082,21,-423.0965270996094
1632265274.7330525,22,-92.44334411621094
1632265274.9590068,23,-20.68863868713379
1632265275.1500683,24,-187.3687286376953
1632265275.394694,25,-379.87164306640625
1632265275.6640928,26,-311.8785400390625
1632265275.966583,27,-436.85980224609375
1632265276.2021525,28,-135.39706420898438
1632265276.3656888,29,-330.4036560058594
1632265276.5298753,30,-187.65402221679688
1632265276.6882882,31,-392.0741271972656
1632265276.8603816,32,-202.9520721435547
1632265277.0828276,33,-184.3631134033203
1632265277.2737677,34,-504.9000549316406
1632265277.4873285,35,-768.438720703125
1632265277.717841,36,-574.8527221679688
1632265277.9276829,37,-419.37255859375
1632265278.123401,38,-594.258544921875
1632265278.3364751,39,-417.732666015625
1632265278.4899735,40,-526.5764770507812
1632265278.617399,41,-318.1773986816406
1632265278.77073,42,-435.07537841796875
1632265278.9752874,43,-441.5908508300781
1632265279.1301875,44,-421.4884033203125
1632265279.257301,45,-214.69651794433594
1632265279.3909519,46,-269.1522521972656
1632265279.599774,47,-484.063232421875
1632265279.7760935,48,-359.8648376464844
1632265279.9112332,49,-322.20751953125
1632265280.0987966,50,-552.6151733398438
1632265280.2821493,51,-373.4726867675781
1632265280.5141323,52,-88.86731719970703
1632265280.7066076,53,-493.81109619140625
1632265280.846714,54,-308.14215087890625
1632265281.089424,55,-429.1616516113281
1632265281.3476672,56,-561.1784057617188
1632265281.5310018,57,-356.2845458984375
1632265281.7888055,58,-834.2808227539062
1632265282.0198598,59,-451.21502685546875
1632265282.2777731,60,-264.8334045410156
