Wall time,Step,Value
1632330837.8200388,0,-213.472900390625
1632330838.382154,1,-253.91360473632812
1632330838.7307417,2,-300.64971923828125
1632330839.0875108,3,-219.941162109375
1632330839.368138,4,-98.8942642211914
1632330839.6807756,5,-284.7715148925781
1632330840.1399639,6,-355.2001953125
1632330840.654212,7,-176.17237854003906
1632330841.0799859,8,-181.4522247314453
1632330841.4929755,9,-128.11817932128906
1632330842.020134,10,-382.7413024902344
1632330842.385526,11,-389.60870361328125
1632330842.8631537,12,-114.06395721435547
1632330843.3749824,13,-377.5692443847656
1632330843.7378047,14,-37.2540168762207
1632330844.3674905,15,-267.92877197265625
1632330844.833695,16,-377.8811340332031
1632330845.342327,17,-319.0540466308594
1632330845.6469972,18,-346.97686767578125
1632330845.949961,19,-307.488525390625
1632330846.3606176,20,-126.90218353271484
1632330846.8798394,21,-126.40605163574219
1632330847.3449538,22,-146.64688110351562
1632330847.7561622,23,-122.8011245727539
1632330848.5412488,24,-256.56219482421875
1632330848.7947571,25,-138.13645935058594
1632330849.1878097,26,-203.72369384765625
1632330849.4648304,27,-242.26100158691406
1632330849.9534888,28,-19.321928024291992
1632330850.3022046,29,-170.40013122558594
1632330850.7630768,30,-150.35658264160156
1632330851.2672775,31,-468.7791748046875
1632330851.6494374,32,-359.3688049316406
1632330852.4557061,33,-227.13308715820312
1632330852.910615,34,-168.307373046875
1632330853.242008,35,-407.1279602050781
1632330853.8060741,36,-361.6973571777344
1632330854.3717299,37,-560.7877197265625
1632330855.0265968,38,-148.5913543701172
1632330855.4978063,39,-319.4046325683594
1632330856.1958532,40,-392.5177307128906
1632330856.8304543,41,-139.22274780273438
1632330857.2032025,42,-348.7106628417969
1632330857.6938822,43,-126.37629699707031
1632330857.9886146,44,-293.65032958984375
1632330858.2591646,45,-143.91075134277344
1632330858.668809,46,-196.77264404296875
1632330859.2225337,47,-74.9175796508789
1632330859.6858473,48,-156.1875457763672
1632330861.5889993,49,-145.07025146484375
1632330862.1763208,50,-84.77733612060547
1632330862.5994525,51,-211.00094604492188
1632330862.945701,52,-392.2725830078125
1632330863.4611044,53,-304.2850646972656
1632330863.7766867,54,-87.01165008544922
1632330864.021391,55,-65.79438018798828
1632330864.7306929,56,-149.5283660888672
1632330865.1350768,57,-352.0777282714844
1632330865.6043143,58,-234.97882080078125
1632330865.9141226,59,-27.19561195373535
1632330866.2865767,60,-92.07794189453125
1632330866.6405375,61,-302.0642395019531
1632330867.1084318,62,-99.69342041015625
1632330867.4827151,63,-329.5939025878906
1632330868.1511083,64,-111.8480453491211
1632330868.5175905,65,-38.31794357299805
1632330868.8713048,66,-240.02137756347656
1632330869.235049,67,-170.1823272705078
1632330869.6459434,68,-306.1911926269531
1632330869.9695222,69,-44.206146240234375
1632330870.4014103,70,-304.14581298828125
1632330870.7539191,71,-199.2587127685547
1632330871.2254946,72,-396.8265075683594
1632330871.8048892,73,-89.85562133789062
1632330872.148338,74,-421.699462890625
1632330872.5126407,75,-333.6665344238281
1632330872.8467083,76,-317.76751708984375
1632330873.2375915,77,5.5727949142456055
1632330873.5990126,78,-344.9095153808594
1632330873.9441452,79,-56.54764175415039
1632330874.316917,80,-81.87187194824219
1632330874.7206974,81,-427.8758850097656
1632330875.106238,82,-380.6740417480469
1632330875.739706,83,-72.45426177978516
1632330876.1469843,84,-452.53839111328125
1632330876.5940232,85,-81.31468963623047
1632330876.993038,86,-420.6637268066406
1632330877.2940447,87,-79.2916488647461
1632330877.7111442,88,-223.895263671875
1632330878.1061952,89,-494.1451416015625
1632330878.4714336,90,-324.28533935546875
1632330878.895027,91,-297.51544189453125
1632330879.1881597,92,-48.891212463378906
1632330879.6017005,93,-145.67373657226562
1632330879.9179378,94,-98.24219512939453
1632330880.2151234,95,-125.83805084228516
1632330880.6476321,96,-446.1622314453125
1632330881.0238073,97,-123.85966491699219
1632330881.3627696,98,-90.3238296508789
1632330883.3051145,99,-515.4544677734375
1632330883.7233803,100,-151.5892333984375
1632330884.237091,101,-194.27413940429688
1632330884.7101114,102,-298.06207275390625
1632330885.1291764,103,-460.6458740234375
1632330885.459618,104,-119.1558609008789
1632330885.8529549,105,-77.83411407470703
1632330886.242613,106,-99.63126373291016
1632330886.649706,107,-66.53046417236328
1632330887.062333,108,-217.49740600585938
1632330887.3197603,109,-56.38435363769531
1632330887.650142,110,-430.1701965332031
1632330887.965922,111,-208.1422119140625
1632330888.2986279,112,-107.98971557617188
1632330888.6945229,113,-274.204833984375
1632330889.0792897,114,-243.8352508544922
1632330889.4275694,115,-63.33065414428711
1632330889.8234663,116,-90.2931900024414
1632330890.1725094,117,-138.90528869628906
1632330890.5728066,118,-345.61968994140625
1632330891.1781368,119,-364.7015686035156
1632330891.5630586,120,-357.96600341796875
1632330891.841703,121,-93.58859252929688
1632330892.2260916,122,-175.40252685546875
1632330892.7452424,123,-3.934114456176758
1632330893.0979147,124,-278.2747802734375
1632330893.5386202,125,-292.9837341308594
1632330894.082897,126,-503.6290283203125
1632330894.4091508,127,1.6868648529052734
1632330894.7884183,128,-93.0113754272461
1632330895.1384106,129,-67.525146484375
1632330895.5600708,130,-138.06942749023438
1632330895.8657587,131,-321.3034362792969
1632330896.1989114,132,-381.6078186035156
1632330896.5783095,133,-202.8453826904297
1632330896.8949332,134,-24.32389259338379
1632330897.2398975,135,-285.465576171875
1632330897.7579496,136,-300.2630615234375
1632330898.1069174,137,-114.4786376953125
1632330898.5905597,138,-74.01638793945312
1632330898.9307616,139,-54.39549255371094
1632330899.3664083,140,-187.13766479492188
1632330899.8781786,141,-260.35162353515625
1632330900.4517634,142,-122.93968963623047
1632330901.021597,143,-403.35382080078125
1632330901.2950568,144,-105.62653350830078
1632330901.7615128,145,-337.69305419921875
1632330902.1047578,146,-274.8815612792969
1632330902.4936824,147,-73.14308166503906
1632330902.9198785,148,-147.71273803710938
1632330904.9103162,149,-404.71087646484375
1632330905.56189,150,-157.500244140625
1632330905.9366384,151,-266.9527282714844
1632330906.231863,152,-212.08950805664062
1632330906.6852927,153,-102.70008087158203
1632330906.9828925,154,-218.07119750976562
1632330907.537455,155,-226.26116943359375
1632330907.845066,156,-163.80288696289062
1632330908.2762551,157,-94.92084503173828
1632330908.7593467,158,-70.48548126220703
1632330909.118119,159,-494.8758544921875
1632330909.6052601,160,-407.8399353027344
1632330909.9600341,161,-154.46151733398438
1632330910.369515,162,-131.10427856445312
1632330911.0578856,163,-123.7736587524414
1632330911.5403135,164,-385.26141357421875
1632330911.8701627,165,-459.8037109375
1632330912.4425354,166,-154.53305053710938
1632330912.8849318,167,-506.9736328125
1632330913.2753453,168,-109.5328598022461
1632330913.660125,169,-348.35797119140625
1632330914.097405,170,-255.10643005371094
1632330914.505329,171,-387.4536437988281
1632330915.0826492,172,-294.8345947265625
1632330915.5126817,173,-433.386474609375
1632330915.7942843,174,-33.442142486572266
1632330916.3154323,175,-173.2781524658203
1632330916.8808813,176,-306.1120910644531
1632330917.1815786,177,-316.5901794433594
1632330917.6892538,178,-166.3208465576172
1632330918.0144498,179,-253.87222290039062
1632330918.4876275,180,-111.477294921875
1632330918.8422275,181,-434.4620666503906
1632330919.2968397,182,-503.3436584472656
1632330919.716224,183,-132.48399353027344
1632330920.0796888,184,-228.0892333984375
1632330920.5006819,185,-178.84283447265625
1632330921.106511,186,-406.4422912597656
1632330921.4446003,187,-176.33175659179688
1632330921.7913947,188,-316.580078125
1632330922.2835648,189,-345.58221435546875
1632330922.6405797,190,-341.8634948730469
1632330923.0846913,191,-158.28048706054688
1632330923.5306501,192,-61.05867385864258
1632330924.0414684,193,-107.96403503417969
1632330924.4740477,194,-392.3209228515625
1632330924.9575171,195,-370.750244140625
1632330925.2929447,196,-279.3169250488281
1632330925.5689468,197,-189.70848083496094
1632330925.8953106,198,-140.60610961914062
1632330928.1134212,199,-315.50994873046875
1632330928.4512117,200,-151.36849975585938
1632330928.8635428,201,-312.7821960449219
1632330929.3922203,202,-256.8838195800781
1632330929.7048788,203,-52.136844635009766
1632330930.1027522,204,-435.4036865234375
1632330930.5090563,205,-335.2181091308594
1632330930.8605587,206,-344.7839050292969
1632330931.3587375,207,-419.7951965332031
1632330931.6854956,208,-407.4100646972656
1632330931.945319,209,-74.57585906982422
1632330932.3095906,210,-278.34027099609375
1632330932.6519287,211,-122.18620300292969
1632330933.0258207,212,-122.32209777832031
1632330933.394892,213,-60.22834777832031
1632330933.9184275,214,-475.47021484375
1632330934.2462184,215,-273.3897399902344
1632330934.626231,216,-307.4236755371094
1632330935.0698402,217,-279.96417236328125
1632330935.504172,218,-443.77410888671875
1632330935.8922777,219,-303.93603515625
1632330936.2601862,220,-233.920166015625
1632330936.6281004,221,-102.76060485839844
1632330936.9075112,222,-114.90047454833984
1632330937.2457926,223,-329.06103515625
1632330937.8067884,224,-365.5930480957031
1632330938.1866198,225,-239.8539581298828
1632330938.8334174,226,-430.6281433105469
1632330939.3709958,227,-203.9644317626953
1632330939.7218258,228,-246.23622131347656
1632330940.107135,229,-186.98062133789062
1632330940.5190122,230,-401.31561279296875
1632330940.9026775,231,-461.2135009765625
1632330941.2034814,232,-78.14959716796875
1632330941.62124,233,-244.08456420898438
1632330941.9141538,234,-156.40525817871094
1632330942.2840245,235,-89.6322021484375
1632330942.5859132,236,-5.000547409057617
1632330942.947727,237,-105.03414916992188
1632330943.3333337,238,-279.9429626464844
1632330943.6081598,239,-92.06114196777344
1632330944.1992497,240,-402.3481750488281
1632330944.6128328,241,-205.30711364746094
1632330944.987156,242,-387.3843688964844
1632330945.380431,243,-343.71429443359375
1632330945.8143864,244,-156.9999237060547
1632330946.3659513,245,-428.29022216796875
1632330946.7598069,246,-248.18939208984375
1632330947.0848312,247,-93.72625732421875
1632330947.4731529,248,-201.72569274902344
1632330949.5812685,249,-500.30859375
1632330950.0429707,250,-450.5225524902344
1632330950.504253,251,9.836898803710938
1632330950.8809576,252,-492.866455078125
1632330951.4085655,253,-459.58056640625
1632330951.8602133,254,-452.8148498535156
1632330952.3606231,255,-508.1947326660156
1632330952.900499,256,-592.2401123046875
1632330953.3855133,257,-483.35394287109375
1632330953.7428362,258,-110.77388763427734
1632330954.0953915,259,-541.8167114257812
