Wall time,Step,Value
1632272946.5657237,0,-346.28155517578125
1632272946.81947,1,-107.67428588867188
1632272947.0728607,2,-127.21678924560547
1632272947.2938716,3,-294.2482604980469
1632272947.4786038,4,-320.2724609375
1632272947.7948637,5,-250.78855895996094
1632272948.0860271,6,-134.4893035888672
1632272948.5119696,7,-101.53451538085938
1632272949.0087988,8,-95.11002349853516
1632272949.5836544,9,-128.2640380859375
1632272950.2984264,10,-77.90101623535156
1632272951.0101845,11,-326.8545227050781
1632272951.5432823,12,-468.9617919921875
1632272952.1924744,13,-557.3722534179688
1632272955.8496976,14,-99.09891510009766
1632272959.3465006,15,-118.22069549560547
1632272963.7400002,16,-105.76646423339844
1632272967.0940192,17,-119.21449279785156
1632272967.8397727,18,-113.58277893066406
1632272968.2587764,19,-89.48949432373047
1632272972.6633775,20,-112.39295196533203
1632272976.796921,21,-97.6823959350586
1632272980.7089226,22,-170.20750427246094
1632272984.5858226,23,-89.63188171386719
1632272988.3897965,24,-146.15159606933594
1632272992.0566897,25,-125.4146499633789
1632272992.7215288,26,-102.8216781616211
1632272996.3443773,27,-30.977426528930664
1632273001.1772795,28,-75.86408233642578
1632273004.7762153,29,-173.38473510742188
1632273008.4374459,30,-100.06271362304688
1632273009.4497302,31,-80.40360260009766
1632273013.1128063,32,-65.3490982055664
1632273017.2859159,33,-93.17372131347656
1632273021.389264,34,-101.9086685180664
1632273026.4274342,35,-94.77629852294922
1632273026.9438298,36,-98.61018371582031
1632273030.8308518,37,-94.19267272949219
1632273031.3607087,38,-106.54615783691406
1632273034.9809835,39,-120.7081069946289
1632273039.639286,40,-217.14227294921875
1632273043.1088314,41,-123.40045166015625
1632273047.5799127,42,-175.50418090820312
1632273052.2375176,43,-8.649595260620117
1632273052.8291736,44,-38.40009689331055
1632273054.2167938,45,-46.70978546142578
1632273057.3444102,46,-248.01251220703125
1632273061.626532,47,-339.3598327636719
1632273066.083478,48,-90.60252380371094
1632273066.6880214,49,-104.55671691894531
1632273068.3011997,50,-93.21668243408203
1632273070.7392063,51,-186.3868408203125
1632273073.0992613,52,-201.6901092529297
1632273074.104387,53,-95.80268859863281
1632273075.8781767,54,-161.794189453125
1632273079.7653325,55,-102.39607238769531
1632273082.0535707,56,-251.59051513671875
1632273086.9545765,57,-31.714269638061523
1632273090.942755,58,-73.33270263671875
1632273095.2263365,59,-95.30669403076172
1632273099.9379208,60,-5.553464889526367
1632273104.51879,61,-58.061798095703125
1632273108.7763546,62,-80.0325927734375
1632273112.7507927,63,-93.89787292480469
1632273117.1230705,64,14.48964786529541
1632273121.578018,65,-81.6534652709961
