Wall time,Step,Value
1632271557.0837216,0,-389.2975769042969
1632271557.2741919,1,-99.88518524169922
1632271557.562981,2,-133.2979736328125
1632271557.8383799,3,-96.91865539550781
1632271558.1102514,4,-76.26099395751953
1632271558.3056011,5,-49.402652740478516
1632271558.6165943,6,-359.1964416503906
1632271558.8492632,7,-101.4579086303711
1632271559.179833,8,-260.0146789550781
1632271559.570061,9,-14.870540618896484
1632271559.9706042,10,-28.16398048400879
1632271560.3495135,11,-277.91796875
1632271561.5585155,12,-391.7845153808594
1632271562.0786664,13,-357.6816711425781
1632271562.842872,14,-201.96627807617188
1632271564.5267382,15,-324.8988952636719
1632271567.7263818,16,-475.035888671875
1632271571.218852,17,-106.16972351074219
1632271574.9437885,18,-91.77253723144531
1632271579.1296644,19,-139.27333068847656
1632271583.0334902,20,36.5921630859375
1632271586.2047086,21,-345.1407775878906
1632271589.775963,22,-113.68822479248047
1632271593.2992423,23,-92.04389190673828
1632271596.9345567,24,-137.20167541503906
1632271601.0635753,25,-173.581298828125
1632271604.8732903,26,45.361690521240234
1632271605.4018579,27,-64.2091293334961
1632271609.3586802,28,-104.23575592041016
1632271610.0123737,29,-5.339985370635986
1632271610.6678843,30,-117.40802764892578
1632271611.6773896,31,-92.26104736328125
1632271615.477931,32,-137.59556579589844
1632271617.7219267,33,-163.7645263671875
1632271620.6635656,34,-103.61901092529297
1632271621.477468,35,12.546374320983887
1632271625.144878,36,-61.37577819824219
1632271626.2901337,37,-51.9498405456543
1632271629.6913283,38,-78.2979507446289
1632271631.3860126,39,-101.6612777709961
1632271636.26367,40,-74.35513305664062
1632271637.7014341,41,-93.37335968017578
1632271637.871529,42,-58.910526275634766
1632271643.087423,43,-92.08042907714844
1632271643.8652887,44,-61.98188781738281
1632271644.3481104,45,-96.38494873046875
1632271648.457964,46,-67.78173065185547
1632271648.6667283,47,-138.026611328125
1632271652.2793663,48,-91.5928726196289
1632271652.4387367,49,-121.39311218261719
1632271656.0795212,50,-56.62882995605469
1632271659.6000206,51,-101.458740234375
1632271663.8070393,52,-46.17940139770508
1632271667.8454669,53,-111.5263671875
1632271671.586392,54,-69.9433822631836
1632271675.268669,55,-98.46204376220703
1632271675.5923889,56,-67.53726196289062
1632271676.3707051,57,-204.1586456298828
1632271680.3524475,58,-36.483863830566406
1632271684.4458086,59,-64.16642761230469
1632271688.9009812,60,-57.93009948730469
1632271693.3186939,61,-67.49601745605469
1632271693.840587,62,-116.41358947753906
1632271698.3017626,63,-56.87226104736328
1632271702.5881898,64,-19.94098663330078
1632271706.4262366,65,-32.924415588378906
1632271711.0779693,66,-67.81655883789062
1632271715.2326903,67,-36.537235260009766
1632271719.2409887,68,-18.446748733520508
1632271723.7601993,69,-61.16132354736328
1632271726.344247,70,158.1865997314453
1632271730.6096141,71,-53.885398864746094
1632271733.7775683,72,-186.7713165283203
1632271738.7086794,73,-39.56523895263672
1632271742.757327,74,-124.33771514892578
1632271743.3341305,75,-181.55252075195312
1632271743.9300897,76,-122.37690734863281
1632271748.2435482,77,124.50992584228516
1632271753.0218074,78,-98.28922271728516
1632271757.8618288,79,-25.32393455505371
1632271762.3030167,80,-31.89842987060547
1632271767.3663383,81,-87.22842407226562
1632271772.2391922,82,-28.862693786621094
1632271777.140832,83,-62.97284698486328
1632271781.927884,84,-68.0455322265625
1632271786.304332,85,-118.13890075683594
1632271791.531496,86,-42.70692443847656
1632271796.111134,87,-26.9517765045166
1632271801.445554,88,-42.56877899169922
1632271806.1628082,89,-71.71622467041016
1632271809.5943546,90,-54.49216079711914
1632271814.7622273,91,-110.74040222167969
1632271819.908611,92,-61.747249603271484
1632271821.3762145,93,-17.618993759155273
1632271826.255527,94,-47.237159729003906
1632271830.9953144,95,-58.76191711425781
1632271831.8677754,96,-30.317350387573242
1632271836.522755,97,-62.91047286987305
1632271838.1808736,98,-61.965538024902344
1632271840.5903978,99,133.06304931640625
1632271845.378398,100,-25.80769920349121
1632271847.8796072,101,-99.08956909179688
1632271848.618724,102,-34.68478012084961
1632271849.3103766,103,-31.184547424316406
1632271849.6478093,104,-115.66426086425781
1632271853.164115,105,-105.08252716064453
1632271855.5002367,106,190.6418914794922
1632271859.8718097,107,-116.62246704101562
1632271864.5186677,108,-9.06348705291748
1632271867.197197,109,133.7904510498047
1632271872.383374,110,3.8217902183532715
1632271874.0328274,111,-324.5920715332031
1632271879.1215382,112,-24.782133102416992
1632271884.2776535,113,-65.94966125488281
1632271889.0346797,114,-55.64814376831055
1632271893.186488,115,127.67105865478516
1632271898.2803361,116,-20.18991470336914
1632271901.7387018,117,175.43157958984375
1632271902.4628744,118,-234.6882781982422
1632271904.1942246,119,232.86378479003906
1632271906.3681946,120,246.8531951904297
1632271908.5779896,121,165.06398010253906
1632271909.9304125,122,290.375244140625
1632271911.0091538,123,-332.7092590332031
1632271913.7840846,124,-335.9476623535156
1632271915.1771548,125,272.4677429199219
1632271917.041712,126,204.65383911132812
1632271922.3288856,127,-80.134521484375
1632271924.8582752,128,175.32965087890625
1632271926.0296848,129,279.43084716796875
1632271930.2778392,130,111.99007415771484
1632271935.7098324,131,-17.938518524169922
